9.7738 2.7925 2.7925 1.8682
9.7738 4.1888 2.7925 1.3552
9.7738 5.5851 2.7925 1.8682
9.7738 6.9813 2.7925 1.8682
9.7738 8.3776 2.7925 1.3552
9.7738 9.7738 2.7925 1.8682
9.7738 11.17 2.7925 1.8682
9.7738 12.566 2.7925 1.3552
11.17 0 2.7925 0.95486
11.17 1.3963 2.7925 2.4321
11.17 2.7925 2.7925 2.4321
11.17 4.1888 2.7925 0.95486
11.17 5.5851 2.7925 2.4321
11.17 6.9813 2.7925 2.4321
11.17 8.3776 2.7925 0.95486
11.17 9.7738 2.7925 2.4321
11.17 11.17 2.7925 2.4321
11.17 12.566 2.7925 0.95486
12.566 0 2.7925 2.1821
12.566 1.3963 2.7925 2.1821
12.566 2.7925 2.7925 2.1821
12.566 4.1888 2.7925 2.1821
12.566 5.5851 2.7925 2.1821
12.566 6.9813 2.7925 2.1821
12.566 8.3776 2.7925 2.1821
12.566 9.7738 2.7925 2.1821
12.566 11.17 2.7925 2.1821
12.566 12.566 2.7925 2.1821
0 0 4.1888 0
0 1.3963 4.1888 -0
0 2.7925 4.1888 -0
0 4.1888 4.1888 0
0 5.5851 4.1888 -0
0 6.9813 4.1888 -0
0 8.3776 4.1888 0
0 9.7738 4.1888 -0
0 11.17 4.1888 -0
0 12.566 4.1888 0
1.3963 0 4.1888 0.28668
1.3963 1.3963 4.1888 -1.1905
1.3963 2.7925 4.1888 -1.1905
1.3963 4.1888 4.1888 0.28668
1.3963 5.5851 4.1888 -1.1905
1.3963 6.9813 4.1888 -1.1905
1.3963 8.3776 4.1888 0.28668
1.3963 9.7738 4.1888 -1.1905
1.3963 11.17 4.1888 -1.1905
1.3963 12.566 4.1888 0.28668
2.7925 0 4.1888 -1.0542
2.7925 1.3963 4.1888 -1.5673
2.7925 2.7925 4.1888 -1.5673
2.7925 4.1888 4.1888 -1.0542
2.7925 5.5851 4.1888 -1.5673
2.7925 6.9813 4.1888 -1.5673
2.7925 8.3776 4.1888 -1.0542
2.7925 9.7738 4.1888 -1.5673
2.7925 11.17 4.1888 -1.5673
2.7925 12.566 4.1888 -1.0542
4.1888 0 4.1888 -2.9604
4.1888 1.3963 4.1888 -1.6614
4.1888 2.7925 4.1888 -1.6614
4.1888 4.1888 4.1888 -2.9604
4.1888 5.5851 4.1888 -1.6614
4.1888 6.9813 4.1888 -1.6614
4.1888 8.3776 4.1888 -2.9604
4.1888 9.7738 4.1888 -1.6614
4.1888 11.17 4.1888 -1.6614
4.1888 12.566 4.1888 -2.9604
5.5851 0 4.1888 -3.4353
5.5851 1.3963 4.1888 -2.4711
5.5851 2.7925 4.1888 -2.4711
5.5851 4.1888 4.1888 -3.4353
5.5851 5.5851 4.1888 -2.4711
5.5851 6.9813 4.1888 -2.4711
5.5851 8.3776 4.1888 -3.4353
5.5851 9.7738 4.1888 -2.4711
5.5851 11.17 4.1888 -2.4711
5.5851 12.566 4.1888 -3.4353
6.9813 0 4.1888 -2.8479
6.9813 1.3963 4.1888 -3.8121
6.9813 2.7925 4.1888 -3.8121
6.9813 4.1888 4.1888 -2.8479
6.9813 5.5851 4.1888 -3.8121
6.9813 6.9813 4.1888 -3.8121
6.9813 8.3776 4.1888 -2.8479
6.9813 9.7738 4.1888 -3.8121
6.9813 11.17 4.1888 -3.8121
6.9813 12.566 4.1888 -2.8479
8.3776 0 4.1888 -3.3228
8.3776 1.3963 4.1888 -4.6218
8.3776 2.7925 4.1888 -4.6218
8.3776 4.1888 4.1888 -3.3228
8.3776 5.5851 4.1888 -4.6218
8.3776 6.9813 4.1888 -4.6218
8.3776 8.3776 4.1888 -3.3228
8.3776 9.7738 4.1888 -4.6218
8.3776 11.17 4.1888 -4.6218
8.3776 12.566 4.1888 -3.3228
9.7738 0 4.1888 -5.2289
9.7738 1.3963 4.1888 -4.7159
9.7738 2.7925 4.1888 -4.7159
9.7738 4.1888 4.1888 -5.2289
9.7738 5.5851 4.1888 -4.7159
9.7738 6.9813 4.1888 -4.7159
9.7738 8.3776 4.1888 -5.2289
9.7738 9.7738 4.1888 -4.7159
9.7738 11.17 4.1888 -4.7159
9.7738 12.566 4.1888 -5.2289
11.17 0 4.1888 -6.5699
11.17 1.3963 4.1888 -5.0926
11.17 2.7925 4.1888 -5.0926
11.17 4.1888 4.1888 -6.5699
11.17 5.5851 4.1888 -5.0926
11.17 6.9813 4.1888 -5.0926
11.17 8.3776 4.1888 -6.5699
11.17 9.7738 4.1888 -5.0926
11.17 11.17 4.1888 -5.0926
11.17 12.566 4.1888 -6.5699
12.566 0 4.1888 -6.2832
12.566 1.3963 4.1888 -6.2832
12.566 2.7925 4.1888 -6.2832
12.566 4.1888 4.1888 -6.2832
12.566 5.5851 4.1888 -6.2832
12.566 6.9813 4.1888 -6.2832
12.566 8.3776 4.1888 -6.2832
12.566 9.7738 4.1888 -6.2832
12.566 11.17 4.1888 -6.2832
12.566 12.566 4.1888 -6.2832
0 0 5.5851 0
0 1.3963 5.5851 -0
0 2.7925 5.5851 -0
0 4.1888 5.5851 0
0 5.5851 5.5851 -0
0 6.9813 5.5851 -0
0 8.3776 5.5851 0
0 9.7738 5.5851 -0
0 11.17 5.5851 -0
0 12.566 5.5851 0
1.3963 0 5.5851 -0.32725
1.3963 1.3963 5.5851 -1.8045
1.3963 2.7925 5.5851 -1.8045
1.3963 4.1888 5.5851 -0.32725
1.3963 5.5851 5.5851 -1.8045
1.3963 6.9813 5.5851 -1.8045
1.3963 8.3776 5.5851 -0.32725
1.3963 9.7738 5.5851 -1.8045
1.3963 11.17 5.5851 -1.8045
1.3963 12.566 5.5851 -0.32725
2.7925 0 5.5851 -2.2821
2.7925 1.3963 5.5851 -2.7951
2.7925 2.7925 5.5851 -2.7951
2.7925 4.1888 5.5851 -2.2821
2.7925 5.5851 5.5851 -2.7951
2.7925 6.9813 5.5851 -2.7951
2.7925 8.3776 5.5851 -2.2821
2.7925 9.7738 5.5851 -2.7951
2.7925 11.17 5.5851 -2.7951
2.7925 12.566 5.5851 -2.2821
4.1888 0 5.5851 -4.8022
4.1888 1.3963 5.5851 -3.5032
4.1888 2.7925 5.5851 -3.5032
4.1888 4.1888 5.5851 -4.8022
4.1888 5.5851 5.5851 -3.5032
4.1888 6.9813 5.5851 -3.5032
4.1888 8.3776 5.5851 -4.8022
4.1888 9.7738 5.5851 -3.5032
4.1888 11.17 5.5851 -3.5032
4.1888 12.566 5.5851 -4.8022
5.5851 0 5.5851 -5.891
5.5851 1.3963 5.5851 -4.9268
5.5851 2.7925 5.5851 -4.9268
5.5851 4.1888 5.5851 -5.891
5.5851 5.5851 5.5851 -4.9268
5.5851 6.9813 5.5851 -4.9268
5.5851 8.3776 5.5851 -5.891
5.5851 9.7738 5.5851 -4.9268
5.5851 11.17 5.5851 -4.9268
5.5851 12.566 5.5851 -5.891
6.9813 0 5.5851 -5.9175
6.9813 1.3963 5.5851 -6.8817
6.9813 2.7925 5.5851 -6.8817
6.9813 4.1888 5.5851 -5.9175
6.9813 5.5851 5.5851 -6.8817
6.9813 6.9813 5.5851 -6.8817
6.9813 8.3776 5.5851 -5.9175
6.9813 9.7738 5.5851 -6.8817
6.9813 11.17 5.5851 -6.8817
6.9813 12.566 5.5851 -5.9175
8.3776 0 5.5851 -7.0063
8.3776 1.3963 5.5851 -8.3054
8.3776 2.7925 5.5851 -8.3054
8.3776 4.1888 5.5851 -7.0063
8.3776 5.5851 5.5851 -8.3054
8.3776 6.9813 5.5851 -8.3054
8.3776 8.3776 5.5851 -7.0063
8.3776 9.7738 5.5851 -8.3054
8.3776 11.17 5.5851 -8.3054
8.3776 12.566 5.5851 -7.0063
9.7738 0 5.5851 -9.5264
9.7738 1.3963 5.5851 -9.0134
9.7738 2.7925 5.5851 -9.0134
9.7738 4.1888 5.5851 -9.5264
9.7738 5.5851 5.5851 -9.0134
9.7738 6.9813 5.5851 -9.0134
9.7738 8.3776 5.5851 -9.5264
9.7738 9.7738 5.5851 -9.0134
9.7738 11.17 5.5851 -9.0134
9.7738 12.566 5.5851 -9.5264
11.17 0 5.5851 -11.481
11.17 1.3963 5.5851 -10.004
11.17 2.7925 5.5851 -10.004
11.17 4.1888 5.5851 -11.481
11.17 5.5851 5.5851 -10.004
11.17 6.9813 5.5851 -10.004
11.17 8.3776 5.5851 -11.481
11.17 9.7738 5.5851 -10.004
11.17 11.17 5.5851 -10.004
11.17 12.566 5.5851 -11.481
12.566 0 5.5851 -11.809
12.566 1.3963 5.5851 -11.809
12.566 2.7925 5.5851 -11.809
12.566 4.1888 5.5851 -11.809
12.566 5.5851 5.5851 -11.809
12.566 6.9813 5.5851 -11.809
12.566 8.3776 5.5851 -11.809
12.566 9.7738 5.5851 -11.809
12.566 11.17 5.5851 -11.809
12.566 12.566 5.5851 -11.809
0 0 6.9813 0
0 1.3963 6.9813 -0
0 2.7925 6.9813 -0
0 4.1888 6.9813 0
0 5.5851 6.9813 -0
0 6.9813 6.9813 -0
0 8.3776 6.9813 0
0 9.7738 6.9813 -0
0 11.17 6.9813 -0
0 12.566 6.9813 0
1.3963 0 6.9813 -0.32725
1.3963 1.3963 6.9813 -1.8045
1.3963 2.7925 6.9813 -1.8045
1.3963 4.1888 6.9813 -0.32725
1.3963 5.5851 6.9813 -1.8045
1.3963 6.9813 6.9813 -1.8045
1.3963 8.3776 6.9813 -0.32725
1.3963 9.7738 6.9813 -1.8045
1.3963 11.17 6.9813 -1.8045
1.3963 12.566 6.9813 -0.32725
2.7925 0 6.9813 -2.2821
2.7925 1.3963 6.9813 -2.7951
2.7925 2.7925 6.9813 -2.7951
2.7925 4.1888 6.9813 -2.2821
2.7925 5.5851 6.9813 -2.7951
2.7925 6.9813 6.9813 -2.7951
2.7925 8.3776 6.9813 -2.2821
2.7925 9.7738 6.9813 -2.7951
2.7925 11.17 6.9813 -2.7951
2.7925 12.566 6.9813 -2.2821
4.1888 0 6.9813 -4.8022
4.1888 1.3963 6.9813 -3.5032
4.1888 2.7925 6.9813 -3.5032
4.1888 4.1888 6.9813 -4.8022
4.1888 5.5851 6.9813 -3.5032
4.1888 6.9813 6.9813 -3.5032
4.1888 8.3776 6.9813 -4.8022
4.1888 9.7738 6.9813 -3.5032
4.1888 11.17 6.9813 -3.5032
4.1888 12.566 6.9813 -4.8022
5.5851 0 6.9813 -5.891
5.5851 1.3963 6.9813 -4.9268
5.5851 2.7925 6.9813 -4.9268
5.5851 4.1888 6.9813 -5.891
5.5851 5.5851 6.9813 -4.9268
5.5851 6.9813 6.9813 -4.9268
5.5851 8.3776 6.9813 -5.891
5.5851 9.7738 6.9813 -4.9268
5.5851 11.17 6.9813 -4.9268
5.5851 12.566 6.9813 -5.891
6.9813 0 6.9813 -5.9175
6.9813 1.3963 6.9813 -6.8817
6.9813 2.7925 6.9813 -6.8817
6.9813 4.1888 6.9813 -5.9175
6.9813 5.5851 6.9813 -6.8817
6.9813 6.9813 6.9813 -6.8817
6.9813 8.3776 6.9813 -5.9175
6.9813 9.7738 6.9813 -6.8817
6.9813 11.17 6.9813 -6.8817
6.9813 12.566 6.9813 -5.9175
8.3776 0 6.9813 -7.0063
8.3776 1.3963 6.9813 -8.3054
8.3776 2.7925 6.9813 -8.3054
8.3776 4.1888 6.9813 -7.0063
8.3776 5.5851 6.9813 -8.3054
8.3776 6.9813 6.9813 -8.3054
8.3776 8.3776 6.9813 -7.0063
8.3776 9.7738 6.9813 -8.3054
8.3776 11.17 6.9813 -8.3054
8.3776 12.566 6.9813 -7.0063
9.7738 0 6.9813 -9.5264
9.7738 1.3963 6.9813 -9.0134
9.7738 2.7925 6.9813 -9.0134
9.7738 4.1888 6.9813 -9.5264
9.7738 5.5851 6.9813 -9.0134
9.7738 6.9813 6.9813 -9.0134
9.7738 8.3776 6.9813 -9.5264
9.7738 9.7738 6.9813 -9.0134
9.7738 11.17 6.9813 -9.0134
9.7738 12.566 6.9813 -9.5264
11.17 0 6.9813 -11.481
11.17 1.3963 6.9813 -10.004
11.17 2.7925 6.9813 -10.004
11.17 4.1888 6.9813 -11.481
11.17 5.5851 6.9813 -10.004
11.17 6.9813 6.9813 -10.004
11.17 8.3776 6.9813 -11.481
11.17 9.7738 6.9813 -10.004
11.17 11.17 6.9813 -10.004
11.17 12.566 6.9813 -11.481
12.566 0 6.9813 -11.809
12.566 1.3963 6.9813 -11.809
12.566 2.7925 6.9813 -11.809
12.566 4.1888 6.9813 -11.809
12.566 5.5851 6.9813 -11.809
12.566 6.9813 6.9813 -11.809
12.566 8.3776 6.9813 -11.809
12.566 9.7738 6.9813 -11.809
12.566 11.17 6.9813 -11.809
12.566 12.566 6.9813 -11.809
0 0 8.3776 0
0 1.3963 8.3776 -0
0 2.7925 8.3776 -0
0 4.1888 8.3776 0
0 5.5851 8.3776 -0
0 6.9813 8.3776 -0
0 8.3776 8.3776 0
0 9.7738 8.3776 -0
0 11.17 8.3776 -0
0 12.566 8.3776 0
1.3963 0 8.3776 0.28668
1.3963 1.3963 8.3776 -1.1905
1.3963 2.7925 8.3776 -1.1905
1.3963 4.1888 8.3776 0.28668
1.3963 5.5851 8.3776 -1.1905
1.3963 6.9813 8.3776 -1.1905
1.3963 8.3776 8.3776 0.28668
1.3963 9.7738 8.3776 -1.1905
1.3963 11.17 8.3776 -1.1905
1.3963 12.566 8.3776 0.28668
2.7925 0 8.3776 -1.0542
2.7925 1.3963 8.3776 -1.5673
2.7925 2.7925 8.3776 -1.5673
2.7925 4.1888 8.3776 -1.0542
2.7925 5.5851 8.3776 -1.5673
2.7925 6.9813 8.3776 -1.5673
2.7925 8.3776 8.3776 -1.0542
2.7925 9.7738 8.3776 -1.5673
2.7925 11.17 8.3776 -1.5673
2.7925 12.566 8.3776 -1.0542
4.1888 0 8.3776 -2.9604
4.1888 1.3963 8.3776 -1.6614
4.1888 2.7925 8.3776 -1.6614
4.1888 4.1888 8.3776 -2.9604
4.1888 5.5851 8.3776 -1.6614
4.1888 6.9813 8.3776 -1.6614
4.1888 8.3776 8.3776 -2.9604
4.1888 9.7738 8.3776 -1.6614
4.1888 11.17 8.3776 -1.6614
4.1888 12.566 8.3776 -2.9604
5.5851 0 8.3776 -3.4353
5.5851 1.3963 8.3776 -2.4711
5.5851 2.7925 8.3776 -2.4711
5.5851 4.1888 8.3776 -3.4353
5.5851 5.5851 8.3776 -2.4711
5.5851 6.9813 8.3776 -2.4711
5.5851 8.3776 8.3776 -3.4353
5.5851 9.7738 8.3776 -2.4711
5.5851 11.17 8.3776 -2.4711
5.5851 12.566 8.3776 -3.4353
6.9813 0 8.3776 -2.8479
6.9813 1.3963 8.3776 -3.8121
6.9813 2.7925 8.3776 -3.8121
6.9813 4.1888 8.3776 -2.8479
6.9813 5.5851 8.3776 -3.8121
6.9813 6.9813 8.3776 -3.8121
6.9813 8.3776 8.3776 -2.8479
6.9813 9.7738 8.3776 -3.8121
6.9813 11.17 8.3776 -3.8121
6.9813 12.566 8.3776 -2.8479
8.3776 0 8.3776 -3.3228
8.3776 1.3963 8.3776 -4.6218
8.3776 2.7925 8.3776 -4.6218
8.3776 4.1888 8.3776 -3.3228
8.3776 5.5851 8.3776 -4.6218
8.3776 6.9813 8.3776 -4.6218
8.3776 8.3776 8.3776 -3.3228
8.3776 9.7738 8.3776 -4.6218
8.3776 11.17 8.3776 -4.6218
8.3776 12.566 8.3776 -3.3228
9.7738 0 8.3776 -5.2289
9.7738 1.3963 8.3776 -4.7159
9.7738 2.7925 8.3776 -4.7159
9.7738 4.1888 8.3776 -5.2289
9.7738 5.5851 8.3776 -4.7159
9.7738 6.9813 8.3776 -4.7159
9.7738 8.3776 8.3776 -5.2289
9.7738 9.7738 8.3776 -4.7159
9.7738 11.17 8.3776 -4.7159
9.7738 12.566 8.3776 -5.2289
11.17 0 8.3776 -6.5699
11.17 1.3963 8.3776 -5.0926
11.17 2.7925 8.3776 -5.0926
11.17 4.1888 8.3776 -6.5699
11.17 5.5851 8.3776 -5.0926
11.17 6.9813 8.3776 -5.0926
11.17 8.3776 8.3776 -6.5699
11.17 9.7738 8.3776 -5.0926
11.17 11.17 8.3776 -5.0926
11.17 12.566 8.3776 -6.5699
12.566 0 8.3776 -6.2832
12.566 1.3963 8.3776 -6.2832
12.566 2.7925 8.3776 -6.2832
12.566 4.1888 8.3776 -6.2832
12.566 5.5851 8.3776 -6.2832
12.566 6.9813 8.3776 -6.2832
12.566 8.3776 8.3776 -6.2832
12.566 9.7738 8.3776 -6.2832
12.566 11.17 8.3776 -6.2832
12.566 12.566 8.3776 -6.2832
0 0 9.7738 0
0 1.3963 9.7738 0
0 2.7925 9.7738 0
0 4.1888 9.7738 0
0 5.5851 9.7738 0
0 6.9813 9.7738 0
0 8.3776 9.7738 0
0 9.7738 9.7738 0
0 11.17 9.7738 0
0 12.566 9.7738 0
1.3963 0 9.7738 1.2273
1.3963 1.3963 9.7738 -0.24995
1.3963 2.7925 9.7738 -0.24995
1.3963 4.1888 9.7738 1.2273
1.3963 5.5851 9.7738 -0.24995
1.3963 6.9813 9.7738 -0.24995
1.3963 8.3776 9.7738 1.2273
1.3963 9.7738 9.7738 -0.24995
1.3963 11.17 9.7738 -0.24995
1.3963 12.566 9.7738 1.2273
2.7925 0 9.7738 0.82694
2.7925 1.3963 9.7738 0.31391
2.7925 2.7925 9.7738 0.31391
2.7925 4.1888 9.7738 0.82694
2.7925 5.5851 9.7738 0.31391
2.7925 6.9813 9.7738 0.31391
2.7925 8.3776 9.7738 0.82694
2.7925 9.7738 9.7738 0.31391
2.7925 11.17 9.7738 0.31391
2.7925 12.566 9.7738 0.82694
4.1888 0 9.7738 -0.13865
4.1888 1.3963 9.7738 1.1604
4.1888 2.7925 9.7738 1.1604
4.1888 4.1888 9.7738 -0.13865
4.1888 5.5851 9.7738 1.1604
4.1888 6.9813 9.7738 1.1604
4.1888 8.3776 9.7738 -0.13865
4.1888 9.7738 9.7738 1.1604
4.1888 11.17 9.7738 1.1604
4.1888 12.566 9.7738 -0.13865
5.5851 0 9.7738 0.32705
5.5851 1.3963 9.7738 1.2912
5.5851 2.7925 9.7738 1.2912
5.5851 4.1888 9.7738 0.32705
5.5851 5.5851 9.7738 1.2912
5.5851 6.9813 9.7738 1.2912
5.5851 8.3776 9.7738 0.32705
5.5851 9.7738 9.7738 1.2912
